Filename,Time,Frequency,Pulse
P7172141.26#,3.233775000000009,37037.03703703807,16
P7172141.26#,3.233883000000009,37037.03703703807,16
P7172141.26#,3.233991000000009,37037.03703703807,16
P7172141.26#,3.234099000000009,36951.69824200998,16
P7172141.26#,3.234207000000009,36866.359446981885,16
P7172141.26#,3.234316000000009,36866.359446981885,16
P7172141.26#,3.234424000000009,36866.359446981885,16
P7172141.26#,3.234533000000009,36866.359446981885,16
P7172141.26#,3.234641000000009,36781.803576678925,16
P7172141.26#,3.2347500000000093,36697.24770637597,16
P7172141.26#,3.2348590000000095,36697.24770637597,16
P7172141.26#,3.2349680000000096,36697.24770637597,16
P7172141.26#,3.2350770000000098,36697.24770637597,16
P7172141.26#,3.23518600000001,36697.24770637597,16
P7172141.26#,3.23529500000001,36697.24770637597,16
P7172141.26#,3.23540400000001,36697.24770637597,16
P7172141.26#,3.2355130000000103,36613.46403583896,16
P7172141.26#,3.2356220000000104,36529.68036530194,16
P7172141.26#,3.2357320000000103,36529.68036530194,16
P7172141.26#,3.2358410000000104,36529.68036530194,16
P7172141.26#,3.2359510000000102,36529.68036530194,16
P7172141.26#,3.2360600000000104,36529.68036530194,16
P7172141.26#,3.23617000000001,36529.68036530194,16
P7172141.26#,3.23628000000001,36529.68036530194,16
P7172141.26#,3.23638900000001,36364.38769397918,16
P7172141.26#,3.23649900000001,36364.38769397918,16
P7172141.26#,3.23660900000001,36199.095022656424,16
P7172141.26#,3.23672000000001,36199.095022656424,16
P7172141.26#,3.2368300000000096,36199.095022656424,16
P7172141.26#,3.2369400000000095,36199.095022656424,16
P7172141.26#,3.2370510000000094,36199.095022656424,16
P7172141.26#,3.2371610000000093,36199.095022656424,16
P7172141.26#,3.237271000000009,36199.095022656424,16
P7172141.26#,3.237382000000009,36199.095022656424,16
P7172141.26#,3.237492000000009,36199.095022656424,16
P7172141.26#,3.237603000000009,36364.38769397918,16
P7172141.26#,3.2377130000000087,36364.38769397918,16
P7172141.26#,3.2378230000000086,36529.68036530194,16
P7172141.26#,3.2379320000000087,36363.63636369175,16
P7172141.26#,3.2380420000000085,36613.46403583896,16
P7172141.26#,3.2381520000000084,36697.24770637597,16
P7172141.26#,3.2382610000000085,36697.24770637597,16
P7172141.26#,3.2383700000000086,36697.24770637597,16
P7172141.26#,3.2384790000000088,36697.24770637597,16
P7172141.26#,3.238588000000009,36697.24770637597,16
P7172141.26#,3.238697000000009,36529.68036530194,16
P7172141.26#,3.238806000000009,36199.095022656424,16
P7172141.26#,3.3550070000000094,37735.84905662532,17
P7172141.26#,3.3551140000000093,37383.17757006577,17
P7172141.26#,3.3552190000000093,37209.302325529774,17
P7172141.26#,3.3553280000000094,37735.84905654627,17
P7172141.26#,3.3554340000000096,37383.17757006577,17
P7172141.26#,3.3555400000000097,37383.17757006577,17
P7172141.26#,3.3556480000000097,37558.685446006086,17
P7172141.26#,3.35575400000001,37037.03703703807,17
P7172141.26#,3.3558610000000098,37209.302325529774,17
P7172141.26#,3.35597000000001,37037.03703703807,17
P7172141.26#,3.35607600000001,36697.24770645073,17
P7172141.26#,3.35618600000001,37209.30232560663,17
P7172141.26#,3.35629400000001,37209.30232560663,17
P7172141.26#,3.3564010000000097,37037.83088629426,17
P7172141.26#,3.3565090000000097,36866.359446981885,17
P7172141.26#,3.35661800000001,36866.359446981885,17
P7172141.26#,3.35672600000001,36866.359446981885,17
P7172141.26#,3.35683500000001,36697.24770645073,17
P7172141.26#,3.35694300000001,36529.68036530194,17
P7172141.26#,3.35705300000001,36697.24770637597,17
P7172141.26#,3.35716200000001,36866.359446981885,17
P7172141.26#,3.35727100000001,36529.68036530194,17
P7172141.26#,3.35737900000001,36363.636363618345,17
P7172141.26#,3.35749000000001,36697.24770637597,17
P7172141.26#,3.35759900000001,36529.68036530194,17
P7172141.26#,3.3577080000000104,36363.63636369175,17
P7172141.26#,3.35781800000001,36529.68036530194,17
P7172141.26#,3.35792800000001,36529.68036530194,17
P7172141.26#,3.35803700000001,36529.68036530194,17
P7172141.26#,3.35814700000001,36529.68036530194,17
P7172141.26#,3.35825600000001,36363.63636369175,17
